value,tab,tab_label,cat01,cat01_label,area,area_label,time,time_label
38.2,1,指数,0001,0001 総合,14A01,14100 横浜市,1973000202,1973年2月
38.2,1,指数,0001,0001 総合,14A01,14100 横浜市,1973000101,1973年1月
41,1,指数,0001,0001 総合,14A01,14100 横浜市,1973000000,1973年
37.3,1,指数,0001,0001 総合,14A01,14100 横浜市,1972100000,1972年度
37.9,1,指数,0001,0001 総合,14A01,14100 横浜市,1972001212,1972年12月
37.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1972001111,1972年11月
37.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1972001010,1972年10月
37.1,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000909,1972年9月
36.7,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000808,1972年8月
36.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000707,1972年7月
36.3,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000606,1972年6月
36.2,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000505,1972年5月
36.1,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000404,1972年4月
35.7,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000303,1972年3月
35.4,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000202,1972年2月
35.3,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000101,1972年1月
36.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1972000000,1972年
35.1,1,指数,0001,0001 総合,14A01,14100 横浜市,1971100000,1971年度
35.3,1,指数,0001,0001 総合,14A01,14100 横浜市,1971001212,1971年12月
35.3,1,指数,0001,0001 総合,14A01,14100 横浜市,1971001111,1971年11月
35.6,1,指数,0001,0001 総合,14A01,14100 横浜市,1971001010,1971年10月
35.6,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000909,1971年9月
34.4,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000808,1971年8月
34.6,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000707,1971年7月
34.6,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000606,1971年6月
34.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000505,1971年5月
34.6,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000404,1971年4月
34.1,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000303,1971年3月
34,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000202,1971年2月
34,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000101,1971年1月
34.7,1,指数,0001,0001 総合,14A01,14100 横浜市,1971000000,1971年
33.2,1,指数,0001,0001 総合,14A01,14100 横浜市,1970100000,1970年度
33.7,1,指数,0001,0001 総合,14A01,14100 横浜市,1970001212,1970年12月
33.6,1,指数,0001,0001 総合,14A01,14100 横浜市,1970001111,1970年11月
33.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1970001010,1970年10月
32.9,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000909,1970年9月
32.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000808,1970年8月
32.6,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000707,1970年7月
32.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000606,1970年6月
32.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000505,1970年5月
32.8,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000404,1970年4月
32.5,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000303,1970年3月
32.1,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000202,1970年2月
31.9,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000101,1970年1月
32.8,1,指数,0001,0001 総合,14A01,14100 横浜市,1970000000,1970年
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2016001212,2016年12月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2016001111,2016年11月
103.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2016001010,2016年10月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000909,2016年9月
103.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000808,2016年8月
102.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000707,2016年7月
102.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000606,2016年6月
103.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000505,2016年5月
102.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000404,2016年4月
102.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000303,2016年3月
102.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000202,2016年2月
102.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000101,2016年1月
103,1,指数,0001,0001 総合,15A01,15100 新潟市,2016000000,2016年
103.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2015100000,2015年度
102.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2015001212,2015年12月
103,1,指数,0001,0001 総合,15A01,15100 新潟市,2015001111,2015年11月
103.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2015001010,2015年10月
103.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000909,2015年9月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000808,2015年8月
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000707,2015年7月
103.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000606,2015年6月
104.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000505,2015年5月
103.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000404,2015年4月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000303,2015年3月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000202,2015年2月
103.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000101,2015年1月
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2015000000,2015年
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2014100000,2014年度
103,1,指数,0001,0001 総合,15A01,15100 新潟市,2014001212,2014年12月
102.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2014001111,2014年11月
103.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2014001010,2014年10月
104.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000909,2014年9月
104,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000808,2014年8月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000707,2014年7月
103.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000606,2014年6月
103.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000505,2014年5月
103.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000404,2014年4月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000303,2014年3月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000202,2014年2月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000101,2014年1月
102.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2014000000,2014年
100.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2013100000,2013年度
100.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2013001212,2013年12月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2013001111,2013年11月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2013001010,2013年10月
100.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000909,2013年9月
100,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000808,2013年8月
99.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000707,2013年7月
99.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000606,2013年6月
99.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000505,2013年5月
99.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000404,2013年4月
99.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000303,2013年3月
99.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000202,2013年2月
99.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000101,2013年1月
99.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2013000000,2013年
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,20121000000,2012年度
99.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2012001212,2012年12月
99,1,指数,0001,0001 総合,15A01,15100 新潟市,2012001111,2012年11月
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2012001010,2012年10月
99.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000909,2012年9月
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000808,2012年8月
99.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000707,2012年7月
99.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000606,2012年6月
100.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000505,2012年5月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000404,2012年4月
100.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000303,2012年3月
100.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000202,2012年2月
99.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000101,2012年1月
99.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2012000000,2012年
99.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2011100000,2011年度
99.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2011001212,2011年12月
99.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2011001111,2011年11月
99.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2011001010,2011年10月
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000909,2011年9月
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000808,2011年8月
99.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000707,2011年7月
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000606,2011年6月
99.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000505,2011年5月
100,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000404,2011年4月
99.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000303,2011年3月
99.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000202,2011年2月
99.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000101,2011年1月
99.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2011000000,2011年
99.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2010100000,2010年度
99.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2010001212,2010年12月
99.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2010001111,2010年11月
100.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2010001010,2010年10月
99.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000909,2010年9月
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000808,2010年8月
99.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000707,2010年7月
100.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000606,2010年6月
100.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000505,2010年5月
100.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000404,2010年4月
100.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000303,2010年3月
100.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000202,2010年2月
100.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000101,2010年1月
100,1,指数,0001,0001 総合,15A01,15100 新潟市,2010000000,2010年
100.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2009100000,2009年度
99.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2009001212,2009年12月
99.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2009001111,2009年11月
99.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2009001010,2009年10月
100.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000909,2009年9月
100.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000808,2009年8月
100,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000707,2009年7月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000606,2009年6月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000505,2009年5月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000404,2009年4月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000303,2009年3月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000202,2009年2月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000101,2009年1月
100.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2009000000,2009年
102,1,指数,0001,0001 総合,15A01,15100 新潟市,2008100000,2008年度
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2008001212,2008年12月
101.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2008001111,2008年11月
102.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2008001010,2008年10月
102.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000909,2008年9月
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000808,2008年8月
102.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000707,2008年7月
103,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000606,2008年6月
102.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000505,2008年5月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000404,2008年4月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000303,2008年3月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000202,2008年2月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000101,2008年1月
102,1,指数,0001,0001 総合,15A01,15100 新潟市,2008000000,2008年
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2007100000,2007年度
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2007001212,2007年12月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2007001111,2007年11月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2007001010,2007年10月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000909,2007年9月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000808,2007年8月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000707,2007年7月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000606,2007年6月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000505,2007年5月
100.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000404,2007年4月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000303,2007年3月
100.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000202,2007年2月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000101,2007年1月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2007000000,2007年
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2006100000,2006年度
101.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2006001212,2006年12月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2006001111,2006年11月
101.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2006001010,2006年10月
101.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000909,2006年9月
102,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000808,2006年8月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000707,2006年7月
101.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000606,2006年6月
101.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000505,2006年5月
101.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000404,2006年4月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000303,2006年3月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000202,2006年2月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000101,2006年1月
101.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2006000000,2006年
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2005100000,2005年度
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2005001212,2005年12月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2005001111,2005年11月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2005001010,2005年10月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000909,2005年9月
100.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000808,2005年8月
100.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000707,2005年7月
100.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000606,2005年6月
101.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000505,2005年5月
101.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000404,2005年4月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000303,2005年3月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000202,2005年2月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000101,2005年1月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2005000000,2005年
101.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2004100000,2004年度
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2004001212,2004年12月
101.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2004001111,2004年11月
102.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2004001010,2004年10月
101.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000909,2004年9月
101.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000808,2004年8月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000707,2004年7月
101.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000606,2004年6月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000505,2004年5月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000404,2004年4月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000303,2004年3月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000202,2004年2月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000101,2004年1月
101.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2004000000,2004年
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2003100000,2003年度
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2003001212,2003年12月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2003001111,2003年11月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2003001010,2003年10月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000909,2003年9月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000808,2003年8月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000707,2003年7月
101.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000606,2003年6月
101.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000505,2003年5月
101.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000404,2003年4月
101.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000303,2003年3月
100.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000202,2003年2月
101,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000101,2003年1月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2003000000,2003年
101.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2002100000,2002年度
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2002001212,2002年12月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2002001111,2002年11月
101.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2002001010,2002年10月
101.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000909,2002年9月
101.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000808,2002年8月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000707,2002年7月
102,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000606,2002年6月
102.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000505,2002年5月
101.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000404,2002年4月
101.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000303,2002年3月
100.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000202,2002年2月
101.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000101,2002年1月
101.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2002000000,2002年
101.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2001100000,2001年度
101.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2001001212,2001年12月
101.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2001001111,2001年11月
102.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2001001010,2001年10月
102.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000909,2001年9月
102.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000808,2001年8月
101.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000707,2001年7月
102.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000606,2001年6月
102.5,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000505,2001年5月
102.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000404,2001年4月
102.8,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000303,2001年3月
103,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000202,2001年2月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000101,2001年1月
102.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2001000000,2001年
103.3,1,指数,0001,0001 総合,15A01,15100 新潟市,2000100000,2000年度
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2000001212,2000年12月
102.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2000001111,2000年11月
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2000001010,2000年10月
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000909,2000年9月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000808,2000年8月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000707,2000年7月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000606,2000年6月
103.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000505,2000年5月
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000404,2000年4月
102.9,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000303,2000年3月
102.7,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000202,2000年2月
103.1,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000101,2000年1月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,2000000000,2000年
103.8,1,指数,0001,0001 総合,15A01,15100 新潟市,1999100000,1999年度
103.4,1,指数,0001,0001 総合,15A01,15100 新潟市,1999001212,1999年12月
103.7,1,指数,0001,0001 総合,15A01,15100 新潟市,1999001111,1999年11月
105.1,1,指数,0001,0001 総合,15A01,15100 新潟市,1999001010,1999年10月
104.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000909,1999年9月
104.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000808,1999年8月
103.5,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000707,1999年7月
104.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000606,1999年6月
104.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000505,1999年5月
104.3,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000404,1999年4月
104.3,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000303,1999年3月
103.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000202,1999年2月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000101,1999年1月
104.1,1,指数,0001,0001 総合,15A01,15100 新潟市,1999000000,1999年
104.1,1,指数,0001,0001 総合,15A01,15100 新潟市,1998100000,1998年度
104.9,1,指数,0001,0001 総合,15A01,15100 新潟市,1998001212,1998年12月
104.8,1,指数,0001,0001 総合,15A01,15100 新潟市,1998001111,1998年11月
104.8,1,指数,0001,0001 総合,15A01,15100 新潟市,1998001010,1998年10月
104.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000909,1998年9月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000808,1998年8月
103.3,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000707,1998年7月
104.3,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000606,1998年6月
104.4,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000505,1998年5月
104.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000404,1998年4月
104.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000303,1998年3月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000202,1998年2月
103.7,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000101,1998年1月
104.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1998000000,1998年
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1997100000,1997年度
103.9,1,指数,0001,0001 総合,15A01,15100 新潟市,1997001212,1997年12月
103.7,1,指数,0001,0001 総合,15A01,15100 新潟市,1997001111,1997年11月
104.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1997001010,1997年10月
104.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000909,1997年9月
103.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000808,1997年8月
103.1,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000707,1997年7月
103.5,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000606,1997年6月
102.3,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000505,1997年5月
102.1,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000404,1997年4月
100,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000303,1997年3月
100,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000202,1997年2月
100.1,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000101,1997年1月
102.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1997000000,1997年
100.4,1,指数,0001,0001 総合,15A01,15100 新潟市,1996100000,1996年度
100.5,1,指数,0001,0001 総合,15A01,15100 新潟市,1996001212,1996年12月
100.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1996001111,1996年11月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,1996001010,1996年10月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000909,1996年9月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000808,1996年8月
100.5,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000707,1996年7月
100.4,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000606,1996年6月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000505,1996年5月
100.2,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000404,1996年4月
99.8,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000303,1996年3月
99.7,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000202,1996年2月
100.1,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000101,1996年1月
100.3,1,指数,0001,0001 総合,15A01,15100 新潟市,1996000000,1996年
100.3,1,指数,0001,0001 総合,15A01,15100 新潟市,1995100000,1995年度
99.9,1,指数,0001,0001 総合,15A01,15100 新潟市,1995001212,1995年12月
99.9,1,指数,0001,0001 総合,15A01,15100 新潟市,1995001111,1995年11月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1995001010,1995年10月
100.7,1,指数,0001,0001 総合,15A01,15100 新潟市,1995000909,1995年9月
100.6,1,指数,0001,0001 総合,15A01,15100 新潟市,1995000808,1995年8月
